name,url,phone,cnpj,streetAddress,neighborhood,zipcode,rating,email,cuisine,priceRange,regiao,instagramUrl,instagram_profile_url,instagram_user_id,seguidores,perfil_do_lead,punch_line
Costelão | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/costelao-jardim-oriente/b7711b8f-7478-48a9-bf25-fc3d0b9233e4,12981213416,42419144000127,Rua George Washington 119,Jardim Oriente,12236390,5,andre.andreoti93@gmail.com,"""Lanches""","""$""",Sao Jose Dos Campos,https://www.instagram.com/costelao.oficial/,https://www.instagram.com/costelao.oficial/,45884397950,3.165,"Costelão é um estabelecimento de lanches localizado em São José dos Campos, no bairro Jardim Oriente. A operação inclui a presença no iFood, onde oferece um cardápio variado de lanches. Os destaques de seu perfil no Instagram mostram feedbacks de clientes e o cardápio disponível.",Gancho: comente sobre a frequência dos vídeos postados.
Cachorrão Lanches | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/cachorrao-lanches-cidade-morumbi/dc9a445c-9949-4899-baf9-52b38133ea2e,1298161310,35159977000130,RUA GISELE MARTINS 640,CIDADE MORUMBI,12236500,4.6,medeirosjato@gmail.com,"""Lanches""","""$""",Sao Jose Dos Campos,https://www.instagram.com/cachorrao_lanches_top/,https://www.instagram.com/cachorrao_lanches_top/,45400871221,5.100,"Cachorrão Lanches é um estabelecimento de lanches localizado em São José dos Campos, no bairro Cidade Morumbi. A operação inclui promoções e combos especiais, além de uma campanha chamada 'Quarta Maluca'.",Gancho: mencione o engajamento com vídeos nos posts recentes.
Parmegiana e Marmita - Tia Neusa | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/parmegiana-e-marmita---tia-neusa-jardim-satelite/7f89c21a-2678-48b8-835c-3d3d6607acd5,1281540389,61775055000168,Rua Cruzália 31,Jardim Satélite,12230830,4.6,kemilyn.b@gmail.com,"""Marmita""","""$""",Sao Jose Dos Campos,https://www.instagram.com/popular/,https://www.instagram.com/popular/,17774372628,,"É um restaurante especializado em marmitas, localizado no bairro Jardim Satélite, em São José dos Campos, e atua na plataforma iFood.",Inicie mencionando a localização estratégica no Jardim Satélite.
Dani doces  | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/dani-doces-jardim-bela-vista/be2d1931-9cb3-4468-99ed-e39de405f904,1296442973,62148662000160,Avenida Doutor Mario Galvão 396,Jardim Bela Vista,12209004,4.6,danizinhaemanuellymariah@gmail.com,"""Doces &amp; Bolos""","""$""",Sao Jose Dos Campos,https://www.instagram.com/daanidoces/,https://www.instagram.com/daanidoces/,6075514262,3.034,"Dani Doces é uma confeitaria localizada em São José dos Campos, especializada na produção de bolos, doces e cupcakes. A operação inclui a criação de bolos decorados com temas variados, como datas comemorativas e eventos especiais, além de doces e cupcakes. A presença no iFood amplia o alcance dos seus produtos na região de Jardim Bela Vista.","Gancho: elogie a criatividade na decoração dos bolos, como visto no post mais recente."
Restaurante Marmitex Servidona | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/restaurante-marmitex-servidona-jardim-sao-dimas/df6a46ab-b77c-4f0d-a97f-5996a2ecc663,1282914481,51715182000118,Rua Brigadeiro Osvaldo Nascimento Leal 84,Jardim São Dimas,12245200,4.7,vanessalamin4@gmail.com,"""Marmita""","""$""",Sao Jose Dos Campos,https://www.instagram.com/marmitexservidona/,https://www.instagram.com/marmitexservidona/,65107799985,293,"É um restaurante especializado em marmitas localizado em São José dos Campos, no bairro Jardim São Dimas. O estabelecimento está presente no iFood, oferecendo refeições práticas e acessíveis para a região.",Inicie o contato mencionando a série de vídeos recentes no Instagram.
Rei das Marmitas Express | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/rei-das-marmitas-express-bosque-dos-eucaliptos/e1022913-040d-489b-9e64-c8b3f993dc16,12981336986,23250331000185,Av ouro fino  818,Bosque dos Eucaliptos,12233400,4.7,luiz_saopaulo10@hotmail.com,"""Lanches""","""$""",Sao Jose Dos Campos,https://www.instagram.com/maisesfiha_bosqueeucaliptos/,https://www.instagram.com/maisesfiha_bosqueeucaliptos/,49272988381,2.932,"É um estabelecimento especializado em esfihas, localizado no Bosque dos Eucaliptos, São José dos Campos. Oferece uma variedade de esfihas salgadas a preços acessíveis, a partir de R$ 2,99. A operação inclui delivery e reservas, além de promoções e eventos temáticos, como o Dia das Crianças.",Gancho: mencione o evento de Dia das Crianças para criar uma conexão inicial.
Barriga&#x27;s Lanches | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/barrigas-lanches-cidade-morumbi/f9ca5d29-2f0c-4def-8fde-dd25e366377f,1298161310,35159977000130,RUA GISELE MARTINS 640,CIDADE MORUMBI,12236500,4.5,medeirosjato@gmail.com,"""Lanches""","""$$""",Sao Jose Dos Campos,https://www.instagram.com/lanchesbarrigas/,https://www.instagram.com/lanchesbarrigas/,16635366235,2.817,"Barriga's Lanches é um estabelecimento especializado em lanches localizado em São José dos Campos, no bairro Cidade Morumbi. A operação inclui uma variedade de sanduíches, destacando-se pela satisfação dos clientes e pelas parcerias estabelecidas, conforme mostrado em seus destaques no Instagram.",Gancho: destaque o apetite despertado pelo vídeo mais recente.
K&amp;k Hot Dog | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/kk-hot-dog-bosque-dos-eucaliptos/2a6f7cae-a366-413c-8882-a60bb1d4f951,1281978671,57344672000131,Avenida Ouro Fino 818,Bosque dos Eucaliptos,12233400,4.8,geovanarafaela2004@gmail.com,"""Lanches""","""$""",Sao Jose Dos Campos,https://www.instagram.com/kekburguer/,https://www.instagram.com/kekburguer/,64256233479,,"É um estabelecimento especializado em rodízios e lanches localizado em São José dos Campos, no bairro Bosque dos Eucaliptos. Oferece uma variedade de opções no rodízio, incluindo porções, mini burguers, sanduíches e hot dogs, com promoções especiais para crianças. Destaca-se por ser o 'melhor rodízio de SJC'.",Gancho: destaque o atrativo rodízio com preços especiais durante a semana.
Luciano Doces e Bolos Artesanais | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/luciano-doces-e-bolos-artesanais-jardim-america/3e4c1597-fa7f-4654-a547-e134772dbd13,12992416861,58743245000199,Avenida Guadalupe 11,Jardim América,12235000,4.8,luysilva35@gmail.com,"""Doces &amp; Bolos""","""$""",Sao Jose Dos Campos,https://www.instagram.com/lucybolosedocesartesanais/,https://www.instagram.com/lucybolosedocesartesanais/,5522676056,6.945,"Luciano Doces e Bolos Artesanais é um estabelecimento especializado em doces e bolos artesanais localizado em São José dos Campos, no bairro Jardim América. A operação inclui a produção de pães caseiros, bolos festivos, chocolates e sobremesas. Os destaques mostram kits para festas, feedbacks de clientes, cardápios de fim de ano e uma variedade de mimos e cestas.",Gancho: elogie a apresentação criativa do bolo com tema de fazenda.
Docesdcasa Monte Castelo | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/docesdcasa-monte-castelo-monte-castelo/3f891172-1282-4020-9187-064d7374cea9,12997546280,31497743000142,Rua Cantidio Miragaia 161,Monte Castelo,12215110,4.9,d.santana.cardoso@gmail.com,"""Doces &amp; Bolos""","""$""",Sao Jose Dos Campos,https://www.instagram.com/explore/,https://www.instagram.com/explore/,17774372628,,"É uma loja especializada em camisas de futebol, destacando lançamentos e edições especiais de uniformes de seleções, como a brasileira e a sul-africana, para eventos como a Copa do Mundo.",Gancho: comente sobre a nova camisa do Brasil para a Copa.
Capy &amp; Cookie | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/capy--cookie-jardim-paraiso/496d2cf4-e138-40c4-ae51-882293b0d906,1281479264,61493123000104,Rua Ilha do Sul 50,Jardim Paraíso,12235490,5,yamasakidayane@gmail.com,"""Doces &amp; Bolos""","""$""",Sao Jose Dos Campos,https://www.instagram.com/capyecookie/,https://www.instagram.com/capyecookie/,75570884350,1.047,"Capy & Cookie é uma confeitaria localizada em São José dos Campos, especializada em doces e bolos. A operação inclui a venda de produtos como massas de cacau com recheios artesanais, destacando-se pelo uso de ingredientes como maracujá e chocolate ao leite. Os destaques no Instagram mostram feedbacks de clientes e a interação com amigos da marca.",Gancho: elogie o uso de ingredientes artesanais no último post.
Marmitaria da Cris | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/marmitaria-da-cris-jardim-das-industrias/ccea35ac-5b52-4fe1-8c22-45e1a3c4d3d9,1297907218,47124539000116,Rua Corifeu de Azevedo Marques 1825,Jardim das Industrias,12240780,4.7,marmitariadacris@hotmail.com,"""Marmita""","""$""",Sao Jose Dos Campos,https://www.instagram.com/marmitariadacris2022/,https://www.instagram.com/marmitariadacris2022/,55529482853,125,"O Empório da Criz é um estabelecimento que oferece serviços de mercearia, padaria, conveniência, açougue e marmitas. Localizado na Rua Matheus Delalibera, 275, Jardim Yolanda, ele também promove eventos com música ao vivo, como shows de violeiro, acompanhados de porções e petiscos.",Gancho: comente sobre o evento com violeiro e destaque as opções de porções e petiscos.
Quintal da Villa  Vila Ema | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/quintal-da-villa--vila-ema-vila-ema/057b6d56-7550-4cd6-82ac-2bd921bfdbc5,1297727106,40423799000143,Rua Jorge Barbosa Moreira 218,Vila Ema,12243070,4.9,quintaldavillasjc@gmail.com,"""Comida Brasileira""","""$""",Sao Jose Dos Campos,https://www.instagram.com/quintaldavillasjc/,https://www.instagram.com/quintaldavillasjc/,49778129723,,"Quintal da Villa é um restaurante localizado em São José dos Campos, especializado em comida brasileira. A operação inclui a oferta de pratos de sushi, marmitaria, salgados, sobremesas e opções veganas. O estabelecimento destaca a interação com seus clientes e aceita encomendas, inclusive para eventos como Natal. Está situado na Rua Jorge Barbosa Moreira, 218, Vila Ema e também atende pelo iFood.",Gancho: destaque que estarão abertos no feriado e pergunte sobre pratos especiais para a data.
Silva Executivo - Comida Caseira | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/silva-executivo---comida-caseira-jardim-vale-do-sol/0fea5705-8b51-423e-8bb1-789170d719cb,1287032702,59932666000120,Rua Candeias 264,Jardim Vale do Sol,12238010,4.6,ilmasilvacamargo@gmail.com,"""Marmita""","""$""",Sao Jose Dos Campos,https://www.instagram.com/emporiocasajosesilva/,https://www.instagram.com/emporiocasajosesilva/,45302410677,3.086,"A Casa José Silva é um estabelecimento focado em vinhos, oferecendo uma experiência que combina a venda de vinhos com eventos promocionais, como a oferta de uma taça de vinho grátis em celebrações especiais. A operação inclui um cardápio acessível e informações sobre horários e localização, destacando-se em São José dos Campos.",Gancho: elogie a promoção especial para o Dia da Mulher.
Chef Tarrasco Marmitaria | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/chef-tarrasco-marmitaria-jardim-satelite/3ab048d3-67a1-4727-9a17-768e449e568f,1297623317,27991673000107,Avenida Cidade Jardim 599,Jardim Satélite,12231675,4.9,cheftarrasco@gmail.com,"""Comida Brasileira""","""$""",Sao Jose Dos Campos,https://www.instagram.com/cheftarrasco/,https://www.instagram.com/cheftarrasco/,1506521327,2.214,"Chef Tarrasco Marmitaria é um estabelecimento especializado em comida brasileira localizado em São José dos Campos, no bairro Jardim Satélite. Oferece uma variedade de pratos caseiros, incluindo massas e opções congeladas, com destaque para os pratos mais pedidos. A operação inclui delivery, com preços a partir de R$ 19,90.",Gancho: destaque o apelo visual do strogonoff de frango no último post.
Salgados e Mini pastéis Coxica Express | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/salgados-e-mini-pasteis-coxica-express-centro/7ea3b64a-e4c3-4fcb-a5ce-862277ae622b,1288912957,28875002000143,Avenida Doutor João Guilhermino 591,Centro,12210130,4.9,formula_contabil@hotmail.com,"""Salgados""","""$""",Sao Jose Dos Campos,https://www.instagram.com/coxica_express/,https://www.instagram.com/coxica_express/,41203870211,1.513,"Coxica Express é um estabelecimento especializado em salgados e doces, localizado em São José dos Campos. Oferece uma variedade de produtos fritos e assados, incluindo coxinhas, quibes, bolinhos e churros. Está presente no iFood, atendendo a região do Centro da cidade.",Elogie a variedade de salgados e doces apresentada no último post.
Lk Lanches | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/lk-lanches-cidade-morumbi/866e2e1a-3624-447d-beb3-84e16a945886,12988087677,39853440000127,Rua Gisele Martins 640,Cidade Morumbi,12236500,4.6,,"""Lanches""","""$$""",Sao Jose Dos Campos,https://www.instagram.com/lk_lanchesoficial/,https://www.instagram.com/lk_lanchesoficial/,36257706366,454,"Lk Lanches é um estabelecimento em São José dos Campos especializado em lanches, oferecendo uma variedade de hambúrgueres, batatas fritas, nuggets de frango e salsichas com acompanhamentos como maionese, ketchup e queijo ralado. A operação está presente no iFood e atende a região do Cidade Morumbi.",Elogie a variedade de lanches e pergunte sobre as opções de personalização.
Bolos e Doces Mendes &amp; Cia | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/bolos-e-doces-mendes--cia-jardim-vale-do-sol/dccac96e-78c9-41c5-ae94-ddd2e4cf9ed4,12988571107,15526697000106,Rua Candeias 396,Jardim Vale do Sol,12238010,5,valdirenemendes@yahoo.com.br,"""Doces &amp; Bolos""","""$$""",Sao Jose Dos Campos,https://www.instagram.com/bolosedocesmendesecia/,https://www.instagram.com/bolosedocesmendesecia/,39864205611,804,"Bolos e Doces Mendes & Cia é uma confeitaria localizada em São José dos Campos, especializada em doces e bolos, incluindo bolos de aniversário, bombons no pote, docinhos, açaí, pavês, tortas e copos de felicidade. A operação inclui uma variedade de sobremesas em camadas, destacando ingredientes como chocolate, frutas e cremes. Atende na região do Jardim Vale do Sol e está presente no iFood.",Gancho: destaque a apresentação atraente das sobremesas em camadas nos potes.
Caseiro da Vovó | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/caseiro-da-vovo-palmeiras-de-sao-jose/4dc2b742-8773-4fad-8edd-1d7c4869476b,1281121140,45148524000162,Rua Mehgy Moanna Metene 240,Palmeiras de São José,12237837,4.8,sheilasantos236@outlook.com,"""Marmita""","""$""",Sao Jose Dos Campos,https://www.instagram.com/vemprafazendadavovo/,https://www.instagram.com/vemprafazendadavovo/,4264733583,,"É um estabelecimento que oferece um café colonial e está localizado em São José dos Campos. A operação inclui uma fazendinha e atividades recreativas, proporcionando uma experiência completa para os visitantes.",Gancho: comente sobre o vídeo mais recente no Instagram.
Avenida Lanches &amp; Pastel | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/avenida-lanches--pastel-vila-das-acacias/61863b82-cc60-4d53-9fa1-ed6df6eb1df9,12982137572,59329902000119,RUA DAS ACACIAS 400,VILA DAS ACACIAS,12231020,4.8,pedrotota2001@gmail.com,"""Lanches""","""$""",Sao Jose Dos Campos,https://www.instagram.com/pasteisdeventosjc/,https://www.instagram.com/pasteisdeventosjc/,37543300092,7.205,"Pastéis de Vento e Cia é um estabelecimento localizado em São José dos Campos, especializado em lanches e pastéis. A loja possui um ambiente claro e organizado, com uma decoração simples e funcional, onde os clientes podem fazer pedidos diretamente no balcão. O estabelecimento aceita diversos cartões refeição, como Ticket, Alelo, VR Refeição e Pluxee. Os destaques do perfil incluem informações sobre dias da semana e feedbacks dos clientes.",Gancho: destaque a comemoração de 1 ano da Pastéis de Vento e Cia.
