name,url,phone,cnpj,streetAddress,neighborhood,zipcode,rating,email,cuisine,priceRange,regiao,instagramUrl,instagram_profile_url,instagram_user_id,seguidores,perfil_do_lead,punch_line
Temperao Lanches | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/temperao-lanches-costeira-do-pirajubae/72db2e2c-f58d-45f2-b41a-ed5e4c179890,48996721811,95876256000173,Avenida Governador Jorge Lacerda 1408,Costeira do Pirajubaé,88047003,4.7,,"""Lanches""","""$$""",Florianópolis,https://www.instagram.com/temperaochoppbar/,https://www.instagram.com/temperaochoppbar/,1967039468,,"O perfil parece ser de um estabelecimento gastronômico em Florianópolis, especializado em lanches, pizzas e drinks. A frequência de posts sugere uma presença ativa nas redes sociais, com foco em vídeos. Os destaques organizam o conteúdo em categorias específicas, indicando uma variedade de ofertas no cardápio.","Considere explorar como os vídeos podem destacar ainda mais a experiência gastronômica única que o Temperao Lanches oferece em Florianópolis, talvez mostrando o preparo dos lanches ou a interação com os clientes."
Da Ilha Lanches | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/da-ilha-lanches-centro/7dd09143-8624-4b77-89df-62f1479fffd2,48984697099,34320042000121,Rua Laura Caminha Meira 47,Centro,88020310,4.8,bartirapm@hotmail.com,"""Lanches""","""$""",Florianópolis,,,,,,
Boca Roxa Açaí | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/boca-roxa-acai-centro/af61d383-d86a-4e6a-8656-f36f2450ec05,48991730485,52928349000191,Rua General Vieira da Rosa 1218,Centro,88020420,5,bocaroxa.fln@gmail.com,"""Açaí""","""$""",Florianópolis,,,,,,
Mirantes Grill - Churrasco Carnes Brasa | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/mirantes-grill---churrasco-carnes-brasa-centro/c6e7721d-bc5c-4c67-93ac-a249ed3c3ffe,48988161173,03740690000294,Rua Dom Jaime Câmara 57,Centro,88015120,4.8,,"""Comida Brasileira""","""$$""",Florianópolis,,,,,,
Marmitaria e Feijoada Sabor Caseiro de Mãe | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/marmitaria-e-feijoada-sabor-caseiro-de-mae-agronomica/b206d5fc-315c-425e-9a5a-277c389c0a1d,48988213305,30223300000109,Rua Delminda Silveira 649,Agronômica,88025500,4.8,consultoralanpinheiro@gmail.com,"""Marmita""","""$""",Florianópolis,,,,,,
Marmitas Monteiro | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/marmitas-monteiro-carvoeira/0a57ca58-eeda-4b11-a4a1-ccd7e7577fb1,48998456406,57760579000108,Servidão José da Silva 44,CARVOEIRA,88040430,4.8,marlussantos2014@hotmail.com,"""Marmita""","""$""",Florianópolis,,,,,,
Tô Frito Porções | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/to-frito-porcoes-carianos/3685efed-0504-4e30-ac82-829f854d68db,48991598536,57537727000120,Rua José Xavier da Rosa 407,Carianos,88047460,4.8,kellyvpereira@hotmail.com,"""Salgados""","""$""",Florianópolis,,,,,,
Palato Porções &amp; Pastéis | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/palato-porcoes--pasteis-trindade/87807b77-f6a9-4793-861d-00cf869f34a9,48984519491,60540398000180,R. Ari Avanci dos Santos 134,Trindade,88036385,4.8,eloise.bilek@gmail.com,"""Pastel""","""$""",Florianópolis,,,,,,
Toro Burguer e Marmitas | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/toro-burguer-e-marmitas-pantanal/c8c49778-fe72-484c-9c98-244add1a5d52,48991521669,39427424000172,Servidão Manoel Sebastião dos Santos 126,Pantanal,88040120,4.7,endermata9000@gmail.com,"""Marmita""","""$""",Florianópolis,,,,,,
Benvenuta Grill | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/benvenuta-grill-santa-monica/f3573154-5820-40e6-82bf-701cee9eecec,48991013041,51299178000116,RUA JOE COLLACO 1064,SANTA MONICA,88035200,4.8,fabricio.cdf@hotmail.com,"""Carnes""","""$$$$$""",Florianópolis,,,,,,
Il Mondo de la Milanesa | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/il-mondo-de-la-milanesa-trindade/70fbdf8d-2147-44b3-8008-b2e759bfe2da,48997260799,34244217000169,RUA SERGIO LOPES FALCAO 208,TRINDADE,88036430,4.9,facundodedieu@gmail.com,"""Comida Brasileira""","""$""",Florianópolis,,,,,,
Brasil Marmitas | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/brasil-marmitas-trindade/7dedd267-bd75-469d-a891-55f3eedeb2cb,48996475391,60862785000133,Rua  vinte de Novembro 22,Trindade,88040445,4.8,cammilyrb2018@gmail.com,"""Comida Brasileira""","""$""",Florianópolis,,,,,,
Hi Thai- Capoeiras | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/hi-thai--capoeiras-capoeiras/c4a52945-80cc-413f-b851-0aef266fe3f8,48991020953,59747297000104,Rua Campolino Alves 89,Capoeiras,88085110,4.8,arielnunesm09@gmail.com,"""Comida Tailandesa""","""$""",Florianópolis,,,,,,
Hayashi Sushi Floripa | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/hayashi-sushi-floripa-agronomica/c4b18218-89d8-4f92-980d-0ff8628937ab,48988779227,40709568000109,Rua Doutor Augusto Fausto de Sousa 70,Agronômica,88025070,4.7,rodrigo.celio018@gmail.com,"""Comida Japonesa""","""$""",Florianópolis,,,,,,
Tanabarcasushi | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/tanabarcasushi-centro/e9becf99-f7b9-471f-938d-46c741b171f3,48991746623,21863198000530,avenida beira mar norte  425,Centro,88010400,4.5,ags.contabilidade@hotmail.com,"""Comida Japonesa""","""$""",Florianópolis,,,,,,
Três na Brasa - Churrasco Prime | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/tres-na-brasa---churrasco-prime-centro/2b13a9f7-62cb-423c-9501-9475d0da018a,48999082112,57949862000182,RUA CRUZ E SOUZA 358,CENTRO,88020710,4.8,cintiaverzola@gmail.com,"""Carnes""","""$""",Florianópolis,,,,,,
Point do Açaí Drumond | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/point-do-acai-drumond-coqueiros/8ba82819-dd8c-4b07-8a07-c1a92a1beb5a,48988641987,61398287000144,Rua da Fonte 789,Coqueiros,88080360,4.9,elton21dossantos@gmail.com,"""Cozinha Rápida""","""$""",Florianópolis,,,,,,
Imperial Burger - Hambúrgueria e Porções | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/imperial-burger---hamburgueria-e-porcoes-agronomica/b5eabe7c-830a-4b53-b746-c1fbc050ac81,48988339659,59842151000130,Rua Joaquim Costa 470,Agronômica,88025400,4.7,lipeh10sales@gmail.com,"""Lanches""","""$""",Florianópolis,,,,,,
Rainha das Marmitas - Entrega Rápida | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/rainha-das-marmitas---entrega-rapida-centro/fdbc7792-260d-40cc-bfd5-1ed0c9a34863,48988386933,60318743000136,Avenida Hercílio Luz 356,Centro,88020001,4.2,joisiane.barbosa7@gmail.com,"""Comida Brasileira""","""$""",Florianópolis,,,,,,
Sabores marmitas | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/sabores-marmitas-carvoeira/09690a6b-ed9b-4e1f-a015-9fa210a66ca4,48988666023,42355413000139,Rua vinte e cinco de novembro  22,Carvoeira,88040445,4.7,jsrbrtfranco@gmail.com,"""Comida Brasileira""","""$""",Florianópolis,,,,,,
Estação Marmita &amp; lanches  | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/estacao-marmita--lanches-trindade/50b82377-4968-4bf4-8766-293ef74da5d3,48988254466,59965979000185,Rua vinte de Novembro 19,Trindade,88040445,4.9,fatimafrancobn@gmail.com,"""Comida Brasileira""","""$""",Florianópolis,,,,,,
FLORIPA PODRÃO | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/floripa-podrao-centro/ad2027b3-2590-484d-b827-ea3db71221a2,48999188751,50426083000153,Rua Esteves Júnior 27,Centro,88015130,4.7,renandiegosathler@icloud.com,"""Lanches""","""$""",Florianópolis,,,,,,
Sansei Gourmet | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/sansei-gourmet-agronomica/cf5c47f6-8e39-4584-a1c5-b0547014bea3,48993344712,58602614000123,Rua João Carvalho 677,Agronômica,88025010,4.9,kessiaoliveira915@gmail.com,"""Comida Japonesa""","""$""",Florianópolis,,,,,,
Padaria Ferreira Pinho | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/padaria-ferreira-pinho-pantanal/ea69eeff-55fe-4bff-9406-e5c744e5e5b8,48984285391,35216347000150,Rua Marli Maria da Silveira 63,Pantanal,88040060,4.7,victor.mf@aluno.ifsc.edu.br,"""Padaria""","""$$""",Florianópolis,,,,,,
Top X Lanches  | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/top-x-lanches-agronomica/0837ac76-df4d-4b67-96ca-a723b7a12cad,48991864033,51226812000190,Rua Delminda Silveira 631,Agronômica,88025500,4.7,julianorosadias10@gmail.com,"""Lanches""","""$""",Florianópolis,,,,,,
"Forninho - Bolos Gelados, Fatias de Bolo e Cookies | FLORIANOPOLIS | iFood",https://www.ifood.com.br/delivery/florianopolis-sc/forninho---bolos-gelados-fatias-de-bolo-e-cookies-centro/21173845-00fe-4a78-b289-33ae881bd937,48996181242,65203768000108,Rua Araújo Figueiredo 69,Centro,88010520,4.9,,"""Doces &amp; Bolos""","""$""",Florianópolis,,,,,,
A Lá Minutas e Pastéis Esmeralda | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/a-la-minutas-e-pasteis-esmeralda-centro/99ab9301-a405-471d-af8c-f0ae21ba9d34,48999331957,41015043000128,Rua Doutor Djalma Moellmann 156,Centro,88020670,4.6,picapaumotos2010@gmail.com,"""Comida Brasileira""","""$""",Florianópolis,,,,,,
Coxitos Salgados - Continente | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/coxitos-salgados---continente-canto/f30c0bfd-98bd-44be-8f6b-f94f6a9b6716,48988466317,49937467000151,Rua José Abreu 565,Canto,88070810,4.9,coxitos.continente@gmail.com,"""Salgados""","""$""",Florianópolis,,,,,,
Villa Açai | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/villa-acai-trindade/609ba492-ecab-4aea-825e-5ed729580f84,48998330262,54907382000160,Rua Lauro Linhares 1106,Trindade,88036002,4.9,corvivabeiramar@hotmail.com,"""Açaí""","""$""",Florianópolis,,,,,,
Podium Hamburgueria | SAO JOSE | iFood,https://www.ifood.com.br/delivery/sao-jose-sc/podium-hamburgueria-bela-vista/8b4496bb-62c9-44ac-9e1d-e52094159e99,48998252065,46130414000136,Avenida Santa Catarina 689,Bela Vista,88110300,4.8,moreiragabriel1197@gmail.com,"""Hambúrguer""","""$""",Florianópolis,,,,,,
Coxitos Bolos &amp; Festas | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/coxitos-bolos--festas-trindade/b65768a6-891f-4fc4-80ae-c324c2f35e9a,48998207071,55161378000169,R. Alba Dias Cunha 244,Trindade,88036020,4.8,devinho12@hotmail.com,"""Doces &amp; Bolos""","""$""",Florianópolis,,,,,,
Açaí Magia | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/acai-magia-trindade/c98070b3-baa9-4f82-a5c9-15649b1269a6,48991308020,47137403000140,Rua Lauro Linhares 207,Trindade,88036003,4.9,acaidagigii@gmail.com,"""Açaí""","""$""",Florianópolis,,,,,,
Pizzaria Villarios | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/pizzaria-villarios-centro/df49eb77-71ad-4eb1-b2c2-29c3b175a580,48992163174,55260645000155,Rua Ângelo La Porta 23,Centro,88020600,4.9,pauloderios@hotmail.com,"""Pizza""","""$""",Florianópolis,,,,,,
Cantodoxgaúcho | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/cantodoxgaucho-rio-tavares/edfbe290-d383-4cd1-adcb-10aec7605f49,48988051948,33919982000179,Rodovia Francisco Magno Vieira 174,Rio Tavares,88063700,4.6,karolainepatricia496@gmail.com,"""Gaúcha""","""$""",Florianópolis,,,,,,
Floripa Prensados Lanches &amp; Dogs | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/floripa-prensados-lanches--dogs-centro/aac36be1-910d-4953-9ca3-a5b4f8468bc5,48984582837,23064669000142,Avenida Prefeito Osmar Cunha 426,Centro,88015100,4.7,hoepersdesouza_@hotmail.com,"""Lanches""","""$$""",Florianópolis,,,,,,
Kairú - Hamburgueria vegetal autoral | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/kairu---hamburgueria-vegetal-autoral-rio-tavares/f36e8a82-2257-4b90-b8f9-e20615d016b1,48991742935,36420068000177,Rodovia Doutor Antônio Luiz Moura Gonzaga 4703,Rio Tavares,88048300,4.9,brianfrancopalomino@gmail.com,"""Hambúrguer""","""$$$""",Florianópolis,,,,,,
Yakisoba Artesanal  | SAO JOSE | iFood,https://www.ifood.com.br/delivery/sao-jose-sc/yakisoba-artesanal-campinas/cd98bf6d-72c6-4d93-a86c-1ce36c068297,48988063905,47903412000103,Avenida Presidente Kennedy  306,Campinas,88101000,4.9,sandraryhu@gmail.com,"""Yakisoba""","""$""",Florianópolis,,,,,,
Dandara Oliveira - Confeitaria  | SAO JOSE | iFood,https://www.ifood.com.br/delivery/sao-jose-sc/dandara-oliveira---confeitaria-serraria/cfc61ff8-ad05-4ba7-a132-0bbe55ce7986,48984740459,50002838000192,Rua Wenceslau Evaristo Silva 31,Serraria,88115200,5,kleitoncoelhoo@gmail.com,"""Doces &amp; Bolos""","""$""",Florianópolis,,,,,,
Marmita - Sabor da Casa - Entrega Rapida | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/marmita---sabor-da-casa---entrega-rapida-agronomica/e92ec63a-3868-487a-8bf8-e5485394c91b,48999047869,63541779000172,Rua Antônio Carlos Ferreira 998,Agronômica,88025211,4.7,,"""Marmita""","""$""",Florianópolis,,,,,,
"Sabor Caseiro da Ed,Sopas, Caldos, Massas e parmegiana.  | FLORIANOPOLIS | iFood",https://www.ifood.com.br/delivery/florianopolis-sc/sabor-caseiro-da-edsopas-caldos-massas-e-parmegiana-saco-dos-limoes/5f73b912-101d-4b96-8687-c2d09d3b4f54,48991934794,60534038000176,Rua Juan Ganzo Fernandes 209,Saco dos Limões,88045210,4.8,emanuelle_mnunes@yahoo.com.br,"""Comida Brasileira""","""$$""",Florianópolis,,,,,,
Loucos Por Lanches | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/loucos-por-lanches-saco-dos-limoes/a259c780-c1ea-4966-9150-aba124217652,48999027922,55246606000101,Servidão Lauri de Souza 116,Saco dos Limões,88045396,4.7,mcoreifunkoficial@gmail.com,"""Lanches""","""$""",Florianópolis,,,,,,
Sabores da Dé - Padaria | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/sabores-da-de---padaria-santa-monica/44b06ff8-1127-4959-a2f7-0dcdccd56031,48996169272,47597576000141,Rua Capitão Amaro Seixas Ribeiro 333,Santa Monica,88035300,4.9,idalinacantador@gmail.com,"""Padaria""","""$""",Florianópolis,,,,,,
Amigo Fit | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/amigo-fit-centro/667c96d3-820b-42ad-a123-52054a5de471,48984652272,19186689000119,Rua Jairo Callado 259,Centro,88020760,4.9,raphaelipc@gmail.com,"""Congelados Fit""","""$""",Florianópolis,,,,,,
Meu Querido Açaí - Florianópolis  | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/meu-querido-acai---florianopolis-saco-dos-limoes/7d30a3b8-5899-459e-b585-f74b201819e2,48988469038,35897525000156,Servidão José Valdir da rosa 44,Saco dos Limões,88045300,4.9,grieger10rodrigo@gmail.com,"""Açaí""","""$""",Florianópolis,,,,,,
Pizzaria - Santi Pizza Floripa Express | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/pizzaria---santi-pizza-floripa-express-canto/aef2022d-9818-41bf-9f0b-b7fbcc05315c,48999982671,60994014000108,RUA GENERAL LIBERATO BITTENCOURT 1682,CANTO,88075400,4.9,ramosjardson4@gmail.com,"""Pizza""","""$""",Florianópolis,,,,,,
Furmigookies - Confeitaria | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/furmigookies---confeitaria-joao-paulo/3435985e-ca87-429e-9b30-41f4163648a6,48984098784,62444449000104,Rua Desembargador Alcebíades Silveira de Souza 100,João Paulo,88030625,4.9,furmigookies@gmail.com,"""Doces &amp; Bolos""","""$""",Florianópolis,,,,,,
"Nostro Coffee - Café, Tapiocas e Açaí! | FLORIANOPOLIS | iFood",https://www.ifood.com.br/delivery/florianopolis-sc/nostro-coffee---cafe-tapiocas-e-acai-carianos/99651c30-3e17-42d5-93b3-9f45bdc6c373,48991900157,51499867000174,Avenida Jorge Lacerda 2356,Carianos,88047002,4.8,contatotworiels@gmail.com,"""Cafeteria""","""$""",Florianópolis,,,,,,
Poke Island | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/poke-island-pantanal/222c80ef-d1ed-4116-ba58-96785bda82c1,48992101760,59118658000145,R. Dep. Antônio Edu Vieira 1760,Pantanal,88040245,4.8,aguiar.dalva89@gmail.com,"""Comida Saudável""","""$""",Florianópolis,,,,,,
"Confeitaria Drope Palato - Brownies, Bolos e Doces  | FLORIANOPOLIS | iFood",https://www.ifood.com.br/delivery/florianopolis-sc/confeitaria-drope-palato---brownies-bolos-e-doces-itacorubi/32dd8105-865b-4c1d-938f-f2528d676183,48996665690,41223914000107,Servidão Jorge Alexandre Sodré 93,Itacorubi,88034378,4.9,dropepalato@gmail.com,"""Doces &amp; Bolos""","""$""",Florianópolis,,,,,,
Bar do Binha | SAO JOSE | iFood,https://www.ifood.com.br/delivery/sao-jose-sc/bar-do-binha-rocado/6111a57d-08da-423e-9f76-9fd8df47e110,48998291042,48403580000194,Rua José João de Souza 655,Roçado,88108170,4.9,infinitaanatayzes@gmail.com,"""Nordestina""","""$""",Florianópolis,,,,,,
Click Bolos Caseiros | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/click-bolos-caseiros-corrego-grande/4e1cffd5-427d-4794-b51f-407bfac22b38,48988584731,55000019000120,Rua João Pio Duarte Silva 841,Córrego Grande,88037001,5,taiscrispires@gmail.com,"""Doces &amp; Bolos""","""$""",Florianópolis,,,,,,
Cheff Meirelless | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/cheff-meirelless-trindade/8a3ae590-1003-43ac-a420-76d0403a4d18,48991037689,48906041000178,Rua Lauro Linhares 262,Trindade,88036000,5,cheffmeirellesburger@gmail.com,"""Comida Brasileira""","""$""",Florianópolis,,,,,,
Rei do Açai - Dm | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/rei-do-acai---dm-centro/0131a287-11c7-4e6d-bc50-983fb05146da,48996791089,38995640000151,Rua Dois 91,Centro,88040440,4.9,distribuidoramendes7@gmail.com,"""Açaí""","""$""",Florianópolis,,,,,,
