name,url,phone,cnpj,streetAddress,neighborhood,zipcode,rating,email,cuisine,priceRange
Pizzaria Pappinne | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/pizzaria-pappinne-vila-palestina/04e96d2d-98a4-4d40-abaa-5b4828e7e5cc,997044669,60354930000175,Rua das Cruzadas 158,Vila Palestina,29145820,4.6,false,"""Pizza""","""$"""
Bendita Marmita - Bento Ferreira | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/bendita-marmita---bento-ferreira-bento-ferreira/a86b662a-847b-44b9-8b46-342cd0225bfa,981288276,62415157000135,Rua Chafic Murad 495,Bento Ferreira,29050660,3.7,false,"""Marmita""","""$"""
Salgados Ki Delicia | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/salgados-ki-delicia-inhangueta/ef520231-20ca-4f9b-b07e-5dc6644592f5,40032665,52972766000131,Rua Augusto Ayres Ribeiro 4,Inhanguetá,29023140,4.8,false,"""Salgados""","""$"""
Gourmetizando Gelado Açaí e Chup chup gourmet | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/gourmetizando-gelado-acai-e-chup-chup-gourmet-bonfim/210b3b9d-6ec7-4c52-9e1d-459e9358940a,997734724,18951555000184,Rua Ludgero Cavalcanti 64,Bonfim,29047065,4.9,false,"""Açaí""","""$"""
Frango Assado Gostosão | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/frango-assado-gostosao-praia-das-gaivotas/5b9cedcc-a71c-4c00-9bb2-202fc53b414e,995259007,37175884000125,Avenida Coronel Pedro Maia de Carvalho 301,Praia das Gaivotas,29102570,4.8,false,"""Comida Brasileira""","""$"""
Peppe e Eliah Restaurantes | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/peppe-e-eliah-restaurantes-praia-do-canto/6f68f7fb-f6c6-48a0-adab-6aa5a47c9ee7,996572937,28555744000191,Rua Afonso Cláudio 60,Praia do Canto,29055570,4.9,false,"""Comida Mediterrânea""","""$"""
Acarajé da Zene | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/acaraje-da-zene-novo-mexico/a974c7ff-a881-4c6d-949a-d260b63fcbd8,40032665,35750169000143,AVENIDA SERGIO CARDOSO 1231,NOVO MEXICO,29104025,4.8,false,"""Baiana""","""$"""
Cafeteria Colher de Pau Praia da Costa | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/cafeteria-colher-de-pau-praia-da-costa-praia-da-costa/06a6430d-bf9c-4102-942b-d25316a5e687,997324331,59242061000108,Rua Rio Branco 97,Praia da Costa,29101130,5,false,"""Doces &amp; Bolos""","""$"""
Frangolândia - Maruípe | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/frangolandia---maruipe-bento-ferreira/39736e8e-52bf-49c0-ae40-0475f2b54112,30943453,53253945000181,Avenida Carlos Moreira Lima 468,Bento Ferreira,29050652,4.1,false,"""Comida Brasileira""","""$"""
Futura Salgados Ilha dos Bentos | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/futura-salgados-ilha-dos-bentos-ilha-dos-bento/64149b27-c60f-4527-b9a3-35cf9fb94bb4,996486070,44389917000103,Av Leila Diniz 142,Ilha dos bento,29104275,4.8,false,"""Salgados""","""$$$"""
Korean Food | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/korean-food-guaranhuns/6b5e69cf-bde8-4bea-99be-56ca65c562f9,992615717,13480142000145,Avenida Sérgio Cardoso 1,Guaranhuns,29103605,4.8,false,"""Coreana""","""$"""
Caseirinhos da Nana | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/caseirinhos-da-nana-parque-moscoso/87a5b408-e115-4512-806e-b78833115419,998905918,57868163000108,Avenida Presidente Florentino Avidos 300,Parque Moscoso,29018190,5,false,"""Doces &amp; Bolos""","""$"""
Lotus Oriental Food | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/lotus-oriental-food-ataide/c6fff25e-f1bc-4baa-9756-dabd50f60e99,992819849,60718584000167,Rua Botafogo 2,Ataíde,29119175,5,false,"""Comida Japonesa""","""$"""
Ale do Pudim - Praia do Canto 2 | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/ale-do-pudim---praia-do-canto-2-praia-do-canto/0ed14abf-7be9-4641-998a-8a04aad4809e,40032665,53982430000384,Avenida Desembargador Santos Neves 621,Praia do Canto,29055720,5,false,"""Doces &amp; Bolos""","""$"""
Galeto Vix | Vitória | iFood,https://www.ifood.com.br/delivery/vitoria-es/galeto-vix-itarare/afd9d50b-4736-4995-a33c-314b566c8eb1,993111131,34311160000173,Rua das Palmeiras 276,Itararé,29047550,4.9,false,"""Carnes""","""$$"""
Cabana do Açaí - Novo México | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/cabana-do-acai---novo-mexico-novo-mexico/b0894acc-0ba4-4e4e-ae25-8f026e45075b,999315554,27160784000171,Avenida Sérgio Cardoso 820,Novo Mexico,29104233,4.6,false,"""Açaí""","""$"""
Super Salgadin - Maruípe | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/super-salgadin---maruipe-bento-ferreira/d814eb69-613c-4c75-9fa3-a6d966de7da9,30943453,53253945000181,Avenida Carlos Moreira Lima 468,Bento Ferreira,29050652,4.6,false,"""Salgados""","""$"""
Salada Monte Verde (saladaria) | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/salada-monte-verde-saladaria-vila-garrido/eb23ae06-010a-44fb-a237-b159a2cb5068,999274635,52297837000148,Rua Três Irmãos 159,Vila Garrido,29116680,4.8,false,"""Marmita""","""$"""
El Shaday Mamute Santo Antônio | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/el-shaday-mamute-santo-antonio-santo-antonio/9fda4b1e-265e-4131-9542-0c89614fb22d,40032665,60421548000137,Rua Ernesto Bassini 19,Santo Antônio,29026225,5,false,"""Açaí""","""$"""
Quicks Lancheria | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/quicks-lancheria-monte-belo/9c25c1c3-9212-435b-8893-49fd8e53bf1e,999305051,19161396000187,LAURO CUNHA FREIRE 360,MONTE BELO,29053200,4.9,false,"""Padaria""","""$"""
Acarajé do Iran | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/acaraje-do-iran-jockey-de-itaparica/215e7973-4cc1-40f9-8186-df80a7b12bf8,997625079,51512024000160,RODOVIA DARLY SANTOS 5153,JOCKEY DE ITAPARICA,29104491,4.9,false,"""Africana""","""$"""
Tapioca do Gomes | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/tapioca-do-gomes-sao-geraldo/ab87fe02-7d29-48c8-90ff-bc536e467c06,40030053,21992351000104,Rua Diamante 60,São Geraldo,29146674,4.8,false,"""Tapioca""","""$$"""
Brutus Cake | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/brutus-cake-cristovao-colombo/ca7f63e9-0eb2-401d-8e23-27163431aa62,997404530,51388758000180,Rua Thomás Antônio Gonzaga 435,Cristóvão Colombo,29106450,5,false,"""Doces &amp; Bolos""","""$"""
Churrasquinho do Amor | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/churrasquinho-do-amor-jucutuquara/4657de35-e66d-49ec-8f9f-ce524521a22a,997719744,22122135000162,Praça Asdrúbal Soares 31,Jucutuquara,29040720,5,false,"""Carnes""","""$"""
Batata Recheada da Lu | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/batata-recheada-da-lu-alvorada/aeca3522-029f-46e5-8543-786d96126e8b,992456740,42374171000120,Rua Madeira 228,Alvorada,29117290,5,false,"""Comida Brasileira""","""$"""
Chicken Mix | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/chicken-mix-nossa-senhora-da-penha/49d8d03f-dd3e-47e1-9645-fdb2fcfabcab,998780042,21266604000154,Rua Emigdio Brandão 85,Nossa Senhora da Penha,29110140,4.9,false,"""Comida Brasileira""","""$$"""
Delícias da Neta | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/delicias-da-neta-soteco/5d016472-6910-47ed-b976-d79380f2c9c4,40030053,34096525000194,Rua Bela Vista 245,Soteco,29106090,4.9,false,"""Salgados""","""$$$"""
Mage Burguer - Lanches JC | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/mage-burguer---lanches-jc-jardim-camburi/815f2586-d1a8-4ad6-9f40-5eb368367f58,998648460,40887760000268,Rua Maria Bárbara de Oliveira 400,Jardim Camburi,29090750,4.8,false,"""Lanches""","""$"""
Coisas de Minas Restaurante | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/coisas-de-minas-restaurante-nossa-senhora-da-penha/b0dc244d-7370-4f78-b84f-138c1c2a9d69,997457644,09572681000137,Rua Stefano Crivilin 205,Nossa Senhora da Penha,29110050,4.8,false,"""Comida Brasileira""","""$"""
Peixe Frito  | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/peixe-frito-aribiri/e1e99be4-cdde-4c45-9b3d-5e9ed14ed603,998048001,34644080000130,Rua Dom Pedro I 57,Aribiri,29120530,5,false,"""Peixes""","""$"""
É Tudo Delícia - Vitória | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/e-tudo-delicia---vitoria-bento-ferreira/2f4a1b3f-c89e-48af-8b68-b77d951f298a,33766111,26191667000102,Avenida Joubert de Barros 84,Bento Ferreira,29050720,5,false,"""Doces &amp; Bolos""","""$$"""
Cozinheira Cláudia Mendonça | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/cozinheira-claudia-mendonca-jardim-colorado/a0a4f3ec-40cb-44a7-b57c-793d46524bf1,999689553,58431730000127,Rua Rosa Vermelha 47,Jardim Colorado,29104606,5,false,"""Comida Brasileira""","""$"""
Casa do Yakisoba e Caldo - Jardim Camburi | SERRA | iFood,https://www.ifood.com.br/delivery/serra-es/casa-do-yakisoba-e-caldo---jardim-camburi-de-fatima/d2a28b75-903a-4c9c-8656-7a879c1abc09,998855397,44446603000197,Rua Eduardo Xible 20,de Fátima,29160792,4.9,false,"""Yakisoba""","""$$$"""
Kuro Fast Sushi - Vitória | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/kuro-fast-sushi---vitoria-praia-do-sua/e23b8a07-4ad0-4a28-8f0e-86a504c445fd,996079625,61276066000101,Rua Ulisses Sarmento 420,Praia do Suá,29052320,4.7,false,"""Comida Japonesa""","""$"""
Gustini Doceria - Bolos e Sobremesas | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/gustini-doceria---bolos-e-sobremesas-jardim-marilandia/f1db0a24-6309-492d-b19e-b1ebb137abf5,988606660,23924074000110,Rua Piracicaba 65,Jardim Marilândia,29112170,4.9,false,"""Doces &amp; Bolos""","""$"""
Fiz Bolo Caseiro Pote  Sobremesa | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/fiz-bolo-caseiro-pote--sobremesa-jardim-colorado/67a5a6c9-79ba-445b-b3f1-a7d7f3623ac9,997464566,61598427000128,Avenida Crisântemo 306,Jardim Colorado,29104750,4.8,false,"""Doces &amp; Bolos""","""$"""
Soberana Porcoes | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/soberana-porcoes-monte-belo/eda98c02-2f4c-40a8-8c30-26ab0cdf75c8,40032665,41708227000173,Rua Jaime Villas Boas 97,Monte Belo,29053370,4.9,false,"""Frutos do Mar""","""$"""
Padaria Monza - Santa Helena | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/padaria-monza---santa-helena-santa-helena/e6045dbb-6a59-4085-8825-7c1e1288728f,40030053,24189949000140,Alameda Hélio da Costa Ferraz 22,Santa Helena,29055090,4.7,false,"""Padaria""","""$"""
Dom Coxinha | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/dom-coxinha-rio-marinho/1ce33fc3-40be-460e-aa5a-957114fce9bf,998822442,50914227000110,Rua Itapina 42,Rio Marinho,29112540,5,false,"""Salgados""","""$"""
Terrafé Cafeteria | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/terrafe-cafeteria-jardim-da-penha/683d8a29-8bf9-44d2-85d7-9e7cb852cd95,0,19362414000270,Rua Carlos Eduardo Monteiro de Lemos 262,Jardim da Penha,29060120,4.7,false,"""Cozinha Rápida""","""$$$"""
Cantinho do Brownie | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/cantinho-do-brownie-sao-torquato/89f37f70-8fa6-424a-9767-8c20e2950dda,999332226,58900220000151,Rua Leopoldina 377,São Torquato,29114230,4.9,false,"""Doces &amp; Bolos""","""$"""
2k Açaí - Disk Entrega | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/2k-acai---disk-entrega-aribiri/63cff760-78a3-4774-b3d5-8fc1af8e9da4,998519548,42189611000170,Rua Ataulfo Alves 22,Aribiri,29120100,4.8,false,"""Açaí""","""$"""
Mccafé o Dia Todo (pci) | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/mccafe-o-dia-todo-pci-centro/851bd822-519e-475e-a415-3a8222ac8e21,21423283,62163962000208,Av. Princesa Isabel 287,Centro,29010361,4.9,false,"""Cafeteria""","""$"""
Cacau Show Centro da Praia Shopping | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/cacau-show-centro-da-praia-shopping-praia-do-canto/1180eba2-96a0-4fc1-b5f3-1943d195b69d,997929889,12659846000117,AV NOSSA SENHORA  DA PENHA 570,PRAIA DO CANTO,29055131,5,false,"""Doces &amp; Bolos""","""$$$$"""
Vinho &amp; Verso – Vinhos e Presentes | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/vinho--verso--vinhos-e-presentes-novo-mexico/e49d930a-285e-452a-8a97-ee6e03189ad5,988199178,60134219000105,Rua Copo de Leite 11,Novo Mexico,29104095,5,false,"""Bebidas""","""$"""
M. Moreno Restaurante | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/m-moreno-restaurante-ibes/6e1f3d2c-5652-47b8-9730-a28313360ab2,997654960,48013522000154,Avenida Nossa Senhora da Penha 98,Ibes,29108330,4.5,false,"""Comida Brasileira""","""$$"""
Restaurante Vila Augusta | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/restaurante-vila-augusta-centro/f0429968-3c55-408f-a705-babe51b36a84,40032665,00818687000177,Rua Graciano neves 49,Centro,29015000,4.6,false,"""Marmita""","""$"""
Tatá Lanches | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/tata-lanches-centro/131d42a3-3d29-4d8c-9023-7ece44a0d060,981912104,11288259000104,Praça Ubaldo Ramalhete Maia 72,Centro,29015230,4.5,false,"""Lanches""","""$$"""
Kaldo Ki-pastel | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/kaldo-ki-pastel-centro/26e270d6-bc8f-48f4-98fc-2dbc49d08606,33226447,39331038000182,Praça Costa Pereira 150,Centro,29010080,5,false,"""Pastel""","""$"""
Futura Salgados e Porções | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/futura-salgados-e-porcoes-centro/fa322c5a-d865-4047-a616-1c49dff467ca,992425032,37698422000192,Avenida Jerônimo Monteiro 209,Centro,29010002,4.7,false,"""Salgados""","""$"""
Cris Gellatos | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/cris-gellatos-consolacao/57d64627-4a0d-4188-b3c6-8a9b4906d79c,995081213,53173110000111,Rua Waldyr Meireles 320,Consolação,29045670,5,false,"""Açaí""","""$"""
Spaleti - Macarrão Gourmet | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/spaleti---macarrao-gourmet-de-lourdes/9bf6dfd7-f4f1-4839-979c-21ed328250f0,996279874,43923967000158,Avenida Marechal Campos 459,De Lourdes,29042755,4.6,false,"""Comida Italiana""","""$"""
Bahia Sucos | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/bahia-sucos-ataide/9cb7e496-89f1-4904-aa64-0f6c7ed45226,996131129,21164102000112,Rua André Couvre 40,Ataíde,29119280,4.9,false,"""Casa de Sucos""","""$"""
Wel Wel Burgers | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/wel-wel-burgers-vila-independencia/dfaba728-5e3b-449b-b426-d08491a65dc6,996505652,41041057000116,Avenida Santa Luzia 597,Vila Independência,29148651,4.8,false,"""Cozinha Rápida""","""$"""
Da Vila - Marmita fit &amp; Ultra Congeladas | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/da-vila---marmita-fit--ultra-congeladas-divino-espirito-santo/d8cb486a-c66d-4206-8143-f296e65aa878,996144441,48741456000139,Avenida Capixaba 181,Divino Espírito Santo,29107100,4.8,false,"""Congelados""","""$"""
Docicato Balas de Coco Artesanais | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/docicato-balas-de-coco-artesanais-itarare/1811f80b-23d6-4002-a0d6-2ce6e03be4fd,32258306,11256446000106,Avenida Leitão da Silva 1477,Itararé,29047575,5,false,"""Doces &amp; Bolos""","""$$"""
Fatto a Mano Delícias Caseiras | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/fatto-a-mano-delicias-caseiras-praia-do-canto/30cb1d34-bad3-4567-aa02-5f52a9a160f9,997750565,31846531000123,Avenida Rio Branco 714,Praia do Canto,29055643,5,false,"""Congelados""","""$"""
Zé Coxinha Boulevard Shopping | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/ze-coxinha-boulevard-shopping-jockey-de-itaparica/8fcd0f15-5787-4e23-a2c0-5443f10f5e21,992015472,47181095000231,Rodovia do Sol 5000,Jockey de Itaparica,29103900,4.9,false,"""Salgados""","""$"""
The Best Acai Prainha | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/the-best-acai-prainha-centro-de-vila-velha/4e5f75e1-f2e9-4b1e-8295-355f8710fec4,40032665,57010825000104,Rua 23 de Maio 145,Centro de Vila Velha,29100100,5,false,"""Açaí""","""$"""
Santa Feijoada_Vix | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/santa-feijoadavix-bela-vista/64203631-db07-4afd-b45d-be99972dc96f,992369889,54198050000154,Rua Waldir Junger Pereira 135,Bela Vista,29027500,4.7,false,"""Comida Brasileira""","""$"""
Salgados Suraia | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/salgados-suraia-santa-cecilia/7619c82c-dfe6-4094-9939-a4d0c3c04726,32221463,10374490000140,RUA ENGENHEIRO PINTO HOMEM DE AZEVEDO 231,SANTA CECILIA,29043222,5,false,"""Presentes""","""$$$"""
MADRUGADÃO LANCHES | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/madrugadao-lanches-santa-monica/a71a1213-c57b-4e6b-82d8-31d07c918177,988519032,54043600000166,Rua José Ribeiro 50,Santa Mônica,29105185,4.4,false,"""Comida Brasileira""","""$"""
Levei Um Bolo - Enseada do Suá | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/levei-um-bolo---enseada-do-sua-enseada-do-sua/b7ebfee5-8435-4733-b432-3d51477efd35,992271795,62544864000121,Rua Cyro Lima 30,Enseada do Suá,29050230,4.9,false,"""Doces &amp; Bolos""","""$"""
Pocar Lanches e Açai | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/pocar-lanches-e-acai-vila-garrido/7339c820-c044-4e70-9662-23755c3b5883,40032665,17533162000198,RUA DOIS 7533,VILA GARRIDO,29105240,4.8,false,"""Lanches""","""$"""
Calebito Praia do Canto | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/calebito-praia-do-canto-praia-do-canto/38e3e7f2-fa0e-4ba8-8a00-e5611bfb28b9,998166399,60646931000193,RUA ALEIXO NETTO 545,PRAIA DO CANTO,29055145,4.8,false,"""Comida Brasileira""","""$"""
Livier Cake | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/livier-cake-cobilandia/7d20e690-1b0b-4d08-8925-fafb473b8016,40032665,60030783000188,Rua Teolândia 11,Cobilândia,29111625,4.6,false,"""Doces &amp; Bolos""","""$"""
Açaí e hot dog do bravo  | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/acai-e-hot-dog-do-bravo-ataide/de05e05d-39c9-4570-8435-1828958a01a8,999836070,34718432000154,Rua Leste 134,Ataíde,29119090,4.8,false,"""Açaí""","""$"""
Cantinho Bolo da Vovo | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/cantinho-bolo-da-vovo-morada-de-santa-fe/2ce9bff7-c3fc-466c-8e58-c243ccecdc29,998032535,12712313000151,Rua Elba 81,Morada de Santa Fé,29143710,5,false,"""Doces &amp; Bolos""","""$"""
Lau Sweeties Confeitaria e Doceria (JardimdaPenha) | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/lau-sweeties-confeitaria-e-doceria-jardimdapenha-jardim-da-penha/f5f2019f-504b-4b7f-ad32-82933da43eb3,996695051,54619891000198,Avenida Dante Michelini 689,Jardim da Penha,29060235,4.7,false,"""Doces &amp; Bolos""","""$"""
40 Sabores - Centro | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/40-sabores---centro-centro/146e8c9c-68af-439d-b38c-b70fdecb7d19,21423005,18904162000110,Rua Gama Rosa 104,Centro,29015100,4.7,false,"""Hambúrguer""","""$$"""
Doces da Ju | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/doces-da-ju-de-lourdes/e40a02fc-bd47-4256-a9d1-cacfa17c04c4,40032665,38456502000102,Avenida Marechal Campos 329,De Lourdes,29042755,4.8,false,"""Doces &amp; Bolos""","""$"""
Batatissa | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/batatissa-cristovao-colombo/2e28b7b5-4742-4674-8f03-b34eee3a6a1e,996928029,64757459000117,Rua Expedicionários 140,Cristóvão Colombo,29106520,5,false,"""Comida Brasileira""","""$"""
Rhai Cakes | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/rhai-cakes-planalto/1ab9f8ec-0af0-4012-9e7b-b9622583fbc5,997972594,31534570000195,Rua Augusta dos Anjos 26,Planalto,29118345,4.8,false,"""Doces &amp; Bolos""","""$"""
Açaiteria Françai AÇAÍ  | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/acaiteria-francai-acai-boa-sorte/499929cc-72fb-4d59-aa1d-c4dc19fb416d,999036410,21040596000123,Rua Goiás 237,Boa Sorte,29141226,5,false,"""Açaí""","""$"""
Charlin Burger Delivery | Vila Velha | iFood,https://www.ifood.com.br/delivery/vila-velha-es/charlin-burger-delivery-vila-garrido/896f71a4-25e8-45e6-9331-e1aecd5ce440,996311831,14676234000168,Rua Dois&apos; 7533,Vila Garrido,29116380,4.4,false,"""Lanches""","""$"""
Açaí e Quitutes - Boarato Gourmet | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/acai-e-quitutes---boarato-gourmet-maruipe/8418d59c-8c16-433e-a3a7-cc4bff2b9be4,997625847,63464221000130,Avenida Maruípe 2232,Maruípe,29043210,5,false,"""Açaí""","""$"""
Doce Marie Confeitaria | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/doce-marie-confeitaria-aribiri/c5c14df3-f71d-42e3-9bfd-386f4540f5ea,998077260,56228014000111,Rua Imperatriz Leopoldina 218,Aribiri,29120180,5,false,"""Cafeteria""","""$"""
Black Açai | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/black-acai-paul/d9191395-d0a6-4bd1-bbb0-e2b25f193e43,998206838,58265470000167,R. Vasco Alves de Oliveira 60,Paul,29115655,5,false,"""Açaí""","""$"""
Rei do Pão Grego | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/rei-do-pao-grego-vila-garrido/98c8853c-e8bf-4ee4-9930-dd3396d42a88,981362660,64402657000168,Rua Antônio Bezerra Farias 254,Vila Garrido,29116470,4.9,false,"""Lanches""","""$"""
Açai da Nathy | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/acai-da-nathy-caratoira/36044d37-7e93-4948-aa9e-f95eea197213,998113562,53573403000196,Praça Antônio Trajano dos Santos 14,Caratoíra,29025656,4.7,false,"""Açaí""","""$"""
Ju Pães Caseiros | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/ju-paes-caseiros-santa-ines/6e16b9d8-6be9-4aa0-9035-c5506407bc90,40032665,61744822000171,Rua São Francisco 33,Santa Inês,29108010,5,false,"""Padaria""","""$"""
Combos do Pampa Tchê | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/combos-do-pampa-tche-maria-ortiz/78df7a78-f43e-41c6-b6fb-3a460d449ac6,33270666,37473958000100,Avenida Professor Fernando Duarte Rabelo 639,Maria Ortiz,29070440,4.5,false,"""Gaúcha""","""$"""
Mr Dogão | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/mr-dogao-alecrim/c2a25142-c30e-46cd-b7dd-6dc9b257afb2,40032665,64724185000160,Rua Ana Siqueira 1107,Alecrim,29118015,4.9,false,"""Lanches""","""$"""
Divino&#x27;s Panquecaria Delivery | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/divinos-panquecaria-delivery-divino-espirito-santo/e9dac497-7c1e-47d5-9e8a-23e1c39a2c45,40032665,63142885000183,Rua José Bernadino Sena 9,Divino Espírito Santo,29107105,4.4,false,"""Panqueca""","""$"""
Açaí Pedacinho de Amorr | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/acai-pedacinho-de-amorr-alecrim/4d5ca610-dd0d-45ec-bad0-750f488caa4f,992047652,64499390000179,Rua Presidente Café Filho 45,Alecrim,29118110,4.8,false,"""Açaí""","""$"""
Roxinho Açaí | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/roxinho-acai-vale-encantado/51472a41-7fdd-4c8e-88d4-19dfd1c674b3,40032665,44545437000186,Avenida Baixo Guandu 5,Vale Encantado,29113100,5,false,"""Açaí""","""$"""
Açaí da Bruna | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/acai-da-bruna-santo-antonio/5d8ae576-a07d-48bf-a979-3daa69a1c419,999053832,61908239000159,Travessa Benedito Rosalém 79,Santo Antônio,29026310,5,false,"""Açaí""","""$"""
Grã Filé | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/gra-file-vila-rubim/71c24e6d-e768-49c8-be79-8247e281088e,988754738,47018378000186,Travessa Jair Miranda 13,Vila Rubim,29025024,4.4,false,"""Comida Brasileira""","""$"""
Restaurante Bom Bife | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/restaurante-bom-bife-gloria/fcb58032-27b9-4cbd-825f-e31ae743ef1c,40030053,27255594000138,Rua Aurora 74,Glória,29122280,5,false,"""Comida Brasileira""","""$$$"""
Doceria Toque de Carinho | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/doceria-toque-de-carinho-dom-joao-batista/061e4433-9159-4f30-8fa0-1e27b1320d39,996603515,51069637000175,Av. Beira Mar 117,DOM JOAO BATISTA,29119160,4.8,false,"""Doces &amp; Bolos""","""$"""
Oxente Coisas da Bahia | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/oxente-coisas-da-bahia-mata-da-praia/613bb427-4a47-4bb4-9dbd-2f2bbb8c44e6,998564523,41812640000183,Avenida Rozendo Serapião de Souza Filho 595,Mata da Praia,29065020,4.3,false,"""Nordestina""","""$"""
