id,fantasy_name,state,city,mrr,survival_days,has_clube,has_pos,has_totem,is_deleted
29772,Alambique da Mata,ES,Santa Teresa,0,321.1610303587963,1,0,0,1
42147,Tridog Picanha,SC,Palhoça,240,356.7784163078704,0,0,0,1
82837,Nuh Cookies - Multilojas,,,0,295.6822748703241,0,0,0,0
115737,KINGBIER CERVEJARIA ARTESANAL - GRAN PARK,ES,Vila Velha,250,89.60982613189815,1,0,0,0
69175,Boteco do fofo,PB,Princesa Isabel,199,76.11599542824074,0,0,0,1
79866,Açaiteria & Sorveteria das Meninas,SP,Taquarituba,199,54.02792420138889,0,0,0,1
103214,Midevori Confeitaria,SP,São Paulo,99,166.98416385180556,0,0,0,0
128442,Brigadelicia,BA,Uauá,215.2,7.006457798564814,0,0,0,0
3405,N`ostra Pizza & Burguer,SP,Ribeirão Preto,0,86.72899122685185,0,0,0,1
214,Guapo Café,,,0,0.001536863425925926,0,0,0,1
6573,"Teste de ""&"" no username",,,0,0.02913857638888889,0,0,0,1
28518,Five Sport Bar - Paralela,BA,Salvador,799,602.7541861689815,1,0,0,1
80097,Flood Coxinhas - Multilojas,,,0,115.89754246527778,0,0,0,1
115044,Sweet river - Multilojas,,,0,90.94957778699074,0,0,0,0
353,Padaria e Pizzaria Alto Grajaú,RJ,Rio de Janeiro,0,135.07791216435186,0,0,0,1
123758,D´gusto sorvetes e doces,AC,Feijó,199,29.731777254583335,0,0,0,0
213,Adega do Tchorck,SP,São Paulo,0,52.944614872685186,0,0,0,1
24657,Churrasquinho da Vila,MG,Governador Valadares,200,410.86281068287036,0,0,0,1
156,Pesqueiro Vitória,,,0,93.96374916666667,0,0,0,1
65709,Hoje Tem Burger - Pinheiros,SP,São Paulo,370,412.9963938310185,1,0,0,1
236,alanteste3insta,,,0,2.827463738425926,0,0,0,1
64752,The Cookiery - Portão,PR,Curitiba,350,302.1260724884259,1,0,0,1
90789,cardapioteste,,,0,244.92824124763888,1,0,0,0
108940,Carecas Burguer&cia,ES,Vitoria ,0,127.82716614347223,1,0,0,0
6375,PRESTIGIO PIZZARIA E RESTAURANTE  [CNL],am,manaus,0,280.0494416203704,0,0,0,1
16936,Lê Café,MG,Uberlândia,340,642.8910895486111,0,0,0,1
80229,Segredos da Terra,MG,Carmo do Rio Claro,449,312.72022747449074,1,0,0,0
996,O Imperador Yakissoba ,SP,Barueri,150,1169.9297882268056,0,0,0,0
64158,Rota 32 Hamburgueria,MG,Argirita,200,367.93027083333334,0,0,0,1
8092,Mark Hamburgueria 2,,,0,0.0024645370370370372,0,0,0,1
53235,Meu Crepe Favorito,SE,Barra dos Coqueiros,250,51.93086813657408,0,0,0,1
463,Restaurante do Brittes ,,,0,32.29700453703704,1,0,0,1
258,Ucan Marine,,,0,0.005103599537037037,0,0,0,1
5781,Crazy Burger/Nonnamia,GO,Cidade Ocidental,0,22.64691263888889,0,0,0,1
5814,Panelinha Fit,MG,Juiz de Fora,0,48.66310460648148,0,0,0,1
112107,ITAPOÃ BEBIDAS,ES,Vila Velha,0,110.85479804162037,0,0,0,0
40893,FalaFull - Ibirapuera,SP,São Paulo,400,498.7364186805556,1,0,0,1
277,Exagerados Delivery,PR,Ângulo,0,62.617565,0,0,0,1
101217,Adega do jhoow,BA,Aratuípe,139.3,110.84794429398148,0,0,0,1
344,101 Brasa Burguer,,,0,373.0252514236111,0,0,0,1
206,Espetinho do Denis,ES,Colatina,400,1400.3480643842129,0,0,0,0
51486,Casa do Salgado - Multiloja,,,0,539.8624307499537,0,0,0,0
70364,Restaurante do Lhaisfar,,,0,252.98610863425927,1,0,0,1
272,Xerife Burguer,,,0,73.85200460648149,0,0,0,1
69999,Pizzaria Holanda - Nova Marabá,PA,Marabá,800,130.86300430555556,1,0,0,1
39474,Otto Pizza e Bar,RS,Porto Alegre,348.6,677.7551836897685,1,0,0,0
2976,Dankie Coffee,,,150,870.2448403472222,0,0,0,1
282,Recanto Verde,,,0,23.221061840277777,0,0,0,1
5616,Crazy Burger ,GO,Cidade Ocidental,0,25.587347430555557,0,0,0,1
59439,Armazém Garagem Bar,PR,Curitiba,300,165.99742142361112,0,0,0,1
41718,Atemporal Sports Bar,MG,Uberlândia,280,271.24461364583334,0,0,0,1
905,Love Pizza,BA,Jequie,0,58.7178925462963,0,0,0,1
7464,The Corner Beer,RJ,Rio de Janeiro,0,92.53231475694444,0,0,0,1
116793,DAPRI DELICIAS SAUDAVEIS,SP,São Paulo,0,83.82887416430556,0,0,0,0
60858,GolBuguer - Vix,ES,Vitória,900,0.03278506944444445,1,0,0,1
998,Arena Militibus,ES,Serra,0,212.6323845138889,0,0,0,1
44061,CARVOEIRO,RN,Caicó,350,377.82375450231484,0,0,0,1
110919,FD Soluções,undefined,undefined,0,117.74996974300926,0,0,0,0
4989,Santa Marta Pastéis,,,0,36.56634238425926,0,0,0,1
129696,Soberano Protásio Alves,RS,Porto Alegre,0,1.9379025670833332,1,0,0,0
99765,Pizzaria Dongosto,ES,Vitoria,0,190.67720554162037,1,0,0,0
92670,Artt Burger / Curvelo/Mg *Loja Matriz*,Mg,Curvelo,550,125.18973313657408,1,0,0,1
27693,Rei do Pastel,MS,Dourados,0,0.7666378240740741,0,0,0,1
90690,Tabacaria Dope NH,,,199,245.70737296060184,0,0,0,0
80427,Xuxuzinho Tentaciones Confeitaria,SP,São Paulo,399,309.68888261337963,1,0,0,0
35877,Pizzaria Napolli,ES,Rio Bananal,450,286.8530983449074,1,0,0,1
1294,Five Burguer ,,,0,68.9670213888889,0,0,0,1
36405,Twigs House Station,PR,Curitiba,91,292.04805310185185,0,0,0,1
11523,Feijones delivery,SP,São José do Rio Preto,0,28.808133275462964,0,0,0,1
4560,SOBRADINHO GASTROBAR,RN,Natal,0,34.96587283564815,0,0,0,1
4131,Rei Do Peixe Petiscaria e Sushi Bar,,,0,49.00819320601852,0,0,0,1
50793,Solarium,SP,São José dos Campos,233.33,547.6739163981018,0,0,0,0
1161,Teste de Importação,,,0,7.174771956018518,0,0,0,1
98775,Tortinhas da Duda,PR,Castro,99,196.94050480087964,0,0,0,0
117321,Forno Paulista ,,,0,78.97638147912038,0,0,0,0
100789,Esfihas do Lenke,ES,Vila Velha,0,184.0102769999537,1,0,0,0
8293,Big Goat Burger🐐,SP,São Paulo,0,76.8274446875,0,0,0,1
68184,Casa do Salgado - Pátio,MG,Uberlândia,346,414.8085612823611,1,0,0,0
337,KOFFË,ES,Vitória,0,55.9418744212963,0,0,0,1
2387,AÇAIZEIROS DO CERRADO,DF,Brasília,0,57.7487827662037,0,0,0,1
29674,Leve Restaurante e Café - loja 1,MG,Montes Claros,239,270.77040233796293,0,0,0,1
42774,Energybar CT,SP,São Paulo,290,504.9584994675926,1,0,0,1
103212,Lau Sweeties - Multilojas,,,0,167.68169704625,0,0,0,0
44094,Caverna,PE,Santa Cruz do Capibaribe,450,126.12091320601851,1,0,0,1
411,Teste Excel,,,0,0.0025994791666666666,0,0,0,1
14757,Cumade Frango na Brasa (CNPJ: 50.524.380/0001-31),SP,Jaboticabal,0,147.92907056712963,0,0,0,1
5880,Mezza GastroBar,SP,Diadema,322.5,686.2942915509259,1,0,0,1
7068,SeuChefFit,BA,Salvador,0,178.92082273148148,0,0,0,1
4824,INCANTO BISTRÔ,RS,Porto Alegre,0,340.06828041666665,0,0,0,1
70791,Point G,RJ,Rio de Janeiro,170,123.8177262962963,0,0,0,1
67854,Mel Coffee,ES,Vitória,199,246.2637640625,0,0,0,1
3273,MADE IN MAX,MG,Campo Belo,0,2.9427783796296296,0,0,0,1
91812,SALAMARES,ES,Vila Velha,179,239.8648484351389,0,0,0,0
61485,Fias Restaurantes,MG,Belo Horizonte,225,75.9988691087963,0,0,0,1
127023,Pizzaria Lellys,SP,São Paulo,279,13.06647286800926,0,0,0,0
32742,Estação Beer 207,SP,Mococa,240,188.02731993055556,0,0,0,1
105408,Éh! Bombom,PR,Curitiba,450,66.99346975694445,1,0,0,1
5748,Padaria Padoca,,,0,22.925716631944443,0,0,0,1
68613,REI DO SUSHI COHATRAC ,MA,SÃO LUIS ,280,26.13374738425926,0,0,0,1
39542,Foodies Parrilla,ES,Vitória,0,673.7529751365278,0,0,0,0
25615,Juliana Gonçalves confeitaria,MG,Betim,0,0.037793148148148145,0,0,0,1
110193,Deck restobar,RO,Ji-Paraná,199,123.70422309949075,0,0,0,0
124746,Irish Pub Toledo,PR,Toledo,297,22.035031212916667,0,0,0,0
119,Magosso's Café Bar,,,0,520.9379364814815,0,0,0,1
123096,Restaurante do Sidnei,MG,Sabará,268,36.96558835412037,0,0,0,0
170,Corina Cervejaria,,,0,421.1485591435185,0,0,0,1
72111,SmartPOS,SP,São Paulo,0,237.18331997685186,0,0,0,1
57954,Chope dos Parças,ES,Serra,329.75,102.00456489583334,0,0,0,1
110096,Brownie do Ton - Palácio de Cristal,RJ,Petrópolis,214,123.86263676847223,0,0,0,0
52773,"Coragem • Burgers, Pizzas e Sandubas 😋",AL,Maceió,318,50.91861240740741,0,0,0,1
6672,Outbeco,RJ,Duque de Caxias,0,0.0004014699074074074,0,0,0,1
85905,Double Burguer,MG,Patrocínio,548,134.90208935185186,1,0,0,1
162,Ricks Premium,,,0,654.101635787037,0,0,0,1
15021,Delícias de Jheny (Amado Doce),PR,Curitiba,0,0.9240249537037037,0,0,0,1
33336,Pirata Rei Turismo,RJ,Angra dos Reis,380,135.7657057175926,0,0,0,1
4726,D'Marco,RS,Canoas,250,1076.456696884213,0,0,0,0
8454,Restaurante Metropolis,ES,Serra,360,1031.0078468147685,0,1,0,0
32907,Arena Senna,GO,Morrinhos,310,191.986733125,0,0,0,1
66039,Flow Umuarama,PR,Umuarama,500,371.69810491898147,1,0,0,1
58845,TORTINI BEACH,MG,Uberlândia,277.67,108.99290922453703,0,0,0,1
46174,Grillo's lanches,RS,cachoeirinha,119,601.7506744420833,0,0,0,0
47295,The Bridge 6 - Loja 01,PE,Recife,810,99.92684835648149,1,0,0,1
53961,Restaurante do Rodrigo Grillo,,,0,512.8174151481019,1,0,0,0
27066,Nosso Bistrô,ES,Guarapari,350,838.7238509235648,0,1,0,0
71748,Nanuk,MG,Sete Lagoas,399.17,371.81723704625,1,0,0,0
285,Tio Mário Restaurante,,,0,141.50840574074073,0,0,0,1
17628,The Home Donuts,MG,Santa Rita do Sapucaí,0,182.64310236111112,0,0,0,1
240,Rota 27 Bodega,,,0,188.74639414351853,0,0,0,1
300,Show Burger,,,0,118.85739238425926,0,0,0,1
308,Madruga's Lanches,,,0,93.24867039351852,0,0,0,1
218,Pizza Di Toni ,,,0,175.90560686342593,0,0,0,1
8025,Chapos Tacos,SP,Barueri,0,0.0001580787037037037,0,0,0,1
108642,BeFree Doce Saudavel,,,0,131.74982724300926,1,0,0,0
106563,Baudelaire Cookies Multilojas ,,,0,144.68980108560186,0,0,0,0
38484,Bob Esponja Lanches,RN,Natal,200,371.0297871412037,0,0,0,1
2156,Dom Garcia pizzaria Insano Burguer,RJ,Rio de Janeiro,0,174.00938528935185,0,0,0,1
43830,Flow - Campinas,SP,Campinas,400,420.8531926273148,1,0,0,1
8093,Mark Hamburgueria 2,,,0,0.015948402777777777,0,0,0,1
22281,The Cookiery - Senador Alencar,PR,Curitiba,400,583.7971640277777,1,0,0,1
119697,ARGENTO PRAIA,ES,Vila Velha,250,64.98429573837963,1,0,0,0
6738,Aloha,RJ,Rio das Ostras,0,0.00034439814814814815,0,0,0,1
78711,VILA DA PRAIA BEACH BAR,ES,Vila Velha,415,56.77208256944444,0,0,0,1
93825,Fetuccine eldorado,GO,Goiânia,0,17.186234791666667,1,0,0,1
28320,PAIOL CHOPERIA E CONVENIÊNCIA,RO,Machadinho D'Oeste,310,442.12881783564814,0,0,0,1
361,Maria's Kitchen,,,0,94.91517469907407,0,0,0,1
90657,Birutas - Canto dos Ganchos,SC,Governador Celso Ramos,713,85.72298048611111,1,0,0,1
341,POP Burger Serra,,,0,78.0637559837963,0,0,0,1
379,Karol Ferraz Delicias Artesanais,,,0,204.68222266203705,0,0,0,1
55842,Lilith Gastrobar,ES,Vitória,250,125.95347467592593,0,0,0,1
129269,Lo brigaderia,ES,Colatina,0,5.645967868009259,0,0,0,0
9774,01 Drinks - Vila Velha,ES,Vila velha,0,125.12732342592592,0,0,0,1
41982,Dakivay Sushi,PE,Olinda,270,645.4379785624537,1,0,0,0
127255,Aletto cafe,MG,Unaí,399,12.833514893472222,1,0,0,0
271,Ílios Beach House,ES,Vitória,0,104.66921800925925,0,0,0,1
28716,Alimentação Sede de Campo Grande,MS,Campo Grande,179.1,748.8807619560185,0,0,0,1
61551,Trattoria Bella Italia,PR,Curitiba,499,103.76667998842592,1,0,0,1
2778,Cardoso Pizzaria,MG,Ituiutaba,0,79.38378947916667,0,0,0,1
123888,I LOVE PASTEL,MT,SAPEZAL,199,29.004468932824075,0,0,0,0
98643,Race Burger,SP,São Paulo,450,80.05140384259259,1,0,0,1
128673,Pratinho do Gui,CE,Aurora,0,6.835941629583333,0,0,0,0
105771,Food burguer,undefined,undefined,279,21.75288377314815,0,0,0,1
88545,LEV Doceria,BA,Santo Antônio de Jesus,350,260.7036711550463,1,0,0,0
79800,Delícia e Cia,SP,Ibaté,449,125.85872817129629,1,0,0,1
410,EVS SÃO PEDRO,,,0,119.12692613425926,1,0,0,1
78315,Posto 9 Pampulha,MG,Belo Horizonte,598,0.011383530092592593,1,0,0,1
18948,Quintal da Resenha,ES,Vitória,360,924.7028936550463,0,0,0,0
32973,Thamara Moniky Doceria,MT,Cuiabá,140,506.11224471064816,0,0,0,1
30531,Sucreepe - Villa Maceió,AL,Maceió,119.5,381.8223625810185,0,0,0,1
3768,DOCIM,MG,Itaúna,300,642.104026886574,0,0,0,1
32544,Oca de Savoia - Itajubá,MG,Itajubá,499,17.234325902777776,1,0,0,1
104154,Don Rafaello - Tucuruvi | Santana,SP,São Paulo,720,158.95327813421295,1,0,0,0
104682,Card Club,ES,Vitória,378,155.59871277541666,0,1,0,0
45216,Maria Bolaria - Miguel Tostes,RS,Porto Alegre,210,610.6553075786574,0,0,0,0
19740,Test club wpp,,,0,0.0808299537037037,1,0,0,1
53565,Restaurante da Camila,ES,Vitória,0,385.0530406712963,0,0,0,1
502,Tamarino Bar e Restaurante,,,0,278.9070349074074,0,0,0,1
33435,Armazém Café,MG,Itajubá,0,56.07135207175926,0,0,0,1
702,"Nathely Pizzaria (cadastro errado, não usar)",,,0,23.826737974537036,0,0,0,1
31092,Espetiskos,GO,Catalão,250,440.0071903703704,0,0,0,1
1690,Oca de Savóia - Porto União,SC,Porto União,498,831.820312025463,0,0,0,1
54885,Garotinho Lanches,MG,Espera Feliz,120,91.7892438425926,0,0,0,1
84915,Doce Grão Cafeteria,SP,Presidente Prudente,400,42.12647614583334,1,0,0,1
176,BrazuCa Casa de Doces,ES,Vitória,200,1305.113242048611,0,0,0,1
94023,Hops Hamburgueria,RS,Imigrante,0,223.86223987032406,1,0,0,0
52113,Capilé Drinks,MG,Uberlândia,347,229.84249755787036,0,0,0,1
39606,Kiosk Bicanga Beach,ES,Serra,143,673.5820791064352,0,0,0,0
112998,WR Sinuca Bar e Espetinho ,SP,Guaruja,268,105.95838318050926,0,0,0,0
114681,Pizzaria Quero mais,Ba,Ipiaú,214,92.85192727773148,0,0,0,0
97392,Restaurante Terras Altas,SC,Camboriú,399,204.7731902059722,1,0,0,0
27594,FUJI SUSHI,GO,Formosa,331.84,827.7990366874537,1,0,0,0
67755,Flow Botafogo caixa,RJ,Rio de Janeiro,900,380.02097805555553,1,1,0,1
2712,O GRINGO,SP,Mogi das Cruzes,400,790.1781162384259,0,0,0,1
34821,Nanica Piracicaba | Tortas & Doces,SP,Piracicaba,0,63.77822583333333,1,0,0,1
2945,ARYMAS LANCHONETE,ES,São Mateus,260,891.9654410763889,0,0,0,1
5319,Tudo +Doce ,BA,Camaçari,0,724.9561067013889,0,0,0,1
13800,Paname Restô Bar,PR,Marialva,0,16.75232179398148,0,0,0,1
7434,Cantina da Sol (Pastelaria Rei do Pastel),MS,Dourados,0,0.02017212962962963,0,0,0,1
3207,Santo Graal,ES,Vila Velha,0,210.36167979166666,0,0,0,1
45249,Maritimu's Burguer,SP,Piracicaba,372,122.70631765046296,1,0,0,1
61518,Restaurante do suporte,ES,Vitória,0,455.63604286800927,1,0,0,0
111117,Bahamas Club Bar ,MG,Contagem,199,117.02137245134259,0,0,0,0
105969,Vivan Wine Bar,SC,Balneário Camboriú,0,146.79003814578704,0,1,0,0
25845,Pizzaria master,SP,Piracicaba,0,42.75517806712963,1,0,0,1
19773,Mage Burger,ES,Vitória,988,917.8194179027315,1,0,1,0
96069,Café40,RJ,Nova Iguaçu,400,211.82782694208333,1,1,0,0
9181,Kaiçara Beach Bar,,,0,0.006617291666666666,0,0,0,1
40926,Pingu's Drink,SP,São Paulo,208.33,132.05529215277778,0,0,0,1
9081,Floratta Coffee & Flowers ,SC,Garuva,199,699.9285679398148,0,0,0,1
44424,Os Franco Brasileiros,ES,Vila Velha,425.25,620.6118241180093,1,1,0,0
81417,Laço Fino Floricultura,MG,Alfenas,179,91.79317229166666,0,0,0,1
100524,CHOCONAT,ES,Vitória,0,55.02195980324074,0,0,0,1
31951,Rota 8 Cervejaria,SC,Porto Belo,500,362.15589922453705,1,0,0,1
104319,Biscoitando Multilojas,,,0,158.74476046060184,0,0,0,0
899,foodies21,RJ,Rio de Janeiro,0,43.79178924768519,0,0,0,1
15351,Wiyaki Sushi,PR,Curitiba,280,782.9698567361111,1,0,0,1
81516,Ox Burguer ,MS,Dourados,720,302.8434270346759,1,0,0,0
109434,Fritzz,RJ,Niterói,268,125.79970161800927,0,0,0,0
24426,FitVibes,ES,Guarapari,0,151.8619109375,0,0,0,1
111216,HIPPER PIZZA,GO,Anápolis,698,116.92466381708333,1,0,0,0
66468,Baguncinha do Léo,MT,Várzea Grande,251,124.71647261574074,0,0,0,1
129828,D’LANAS GRILL,SP,Ribeirão Pires,0,1.7076542800462964,0,0,0,0
28557,sadkjbasdjkh,,,0,0.00017825231481481482,0,0,0,1
40728,A Casa do Sushi,SC,Florianópolis,450,465.8049129861111,1,0,0,1
83133,Hanjou Restaurante Ltda,SP,São Paulo,719.17,293.81472697680556,1,0,0,0
55809,Quitanda do Vovô,CE,Meruoca,149,244.91976232638888,0,0,0,1
59670,Bucaneiro Burger,AL,Maceió,278.27,201.00653105324074,0,0,0,1
90195,Super Burguer,MG,Manhumirim,449,112.08622255787037,1,0,0,1
12843,Tyler Matriz,ES,Vila Velha,0,275.7889327546296,0,0,0,1
108675,Aimi,RJ,Rio de Janeiro,399,47.7576515625,1,0,0,1
16770,Chef Mate Burguer,RJ,Rio de Janeiro,0,600.8443544560186,1,0,0,1
124482,RESTAURANTE DA ORARA,rs,são leopoldo,0,25.800397937453702,1,0,0,0
6804,PRENSADO.RIO HOT DOG,RJ,Rio de Janeiro,0,123.71637547453703,0,0,0,1
666,Pastelândia Pastelaria,MS,Ponta Porã,0,82.15044324074074,0,0,0,1
24195,Rambago Hamburgueria,SP,Cajobi,0,120.95155052083334,0,0,0,1
38880,Kiosque Paraense,AM,Manaus,200,74.94889599537036,0,0,0,1
58251,Café com Hora Certa,SP,Mogi das Cruzes,450,476.6822383078241,1,1,0,0
78876,Pizzaria Casa dos Sabores,RJ,Maricá,498,321.81067202310186,1,1,0,0
51255,Cafeteria coffe coffe,MT,Peixoto de Azevedo,173.67,97.89855612268518,0,0,0,1
87127,Lalá Doces Finos,CE,Fortaleza,0,116.07534886574074,1,0,0,1
46899,Trailer Frango Frito,SC,Palhoça,150,202.94886178240742,0,0,0,1
18585,Bendito Fogo,MA,São José De Ribamar,272.66,929.936925333287,0,0,0,0
80429,Casa grande,PA,Belém,179,192.99958225694445,0,0,0,1
46041,Comandos Lanche,AM,Manaus,178.33,540.667701712963,0,0,0,1
81121,Bigui Açai,MG,Belo Horizonte,629.33,39.90098962962963,1,0,0,1
95510,kidelycia gourmet,PE,Recife,450,97.87583199074074,1,0,0,1
14593,Coisas de mainha,BA,Feira de Santana,0,549.9043419907407,0,0,0,1
83628,Colline Bakehouse,CE,Fortaleza,399.17,288.45224393282405,1,0,0,0
90030,Chef Burger,MG,Manhumirim,449,112.94560503472222,0,0,0,1
23172,Oahu Poke - Hawaiian Food,SP,Américo Brasiliense,375,383.04496212962965,1,0,0,1
40761,Espetinho da Ana,PR,Ribeirão do Pinhal,224,3.7777866782407408,0,0,0,1
101844,Bontempo Gourmet,PE,Petrolina,720,180.74260157171295,1,0,0,0
7630,Carpediemsushi,PR,Curitiba,0,135.86613930555555,0,0,0,1
17100,Pizzaria O Casarão,,,0,200.88288524305557,0,0,0,1
37758,Primitivo Gastronomia,MG,Itajubá,189.33,698.8056540948611,0,0,0,0
34953,Dogueritos,PE,Recife,550,357.1595199074074,1,0,0,1
112569,Carmê Bistro,RJ,Rio de Janeiro,0,109.78987046060185,0,0,0,0
36966,Mar Aberto,ES,São Mateus,499,391.96383791666665,1,0,0,1
44556,LC - Moda Feminina ,,,0,332.06539796296295,1,0,0,1
25878,Sua Casa Gourmet,RJ,Angra dos Reis,0,371.1604552314815,0,0,0,1
79173,Sheriff Steak - Loja 2,RJ,Rio de Janeiro,800,125.96415777777777,1,0,0,1
53994,Restaurante do Fabiano Dias,,,0,512.7775210740277,1,0,0,0
64851,Vó Nilma Espetaria e Restaurante,MG,Uberlândia,600,200.8455194212963,1,0,0,1
123624,Quiosque Lá Nany,SP,Caraguatatuba,279,29.851697798564814,0,0,0,0
374,Restaurante do David,,,0,29.005643854166667,0,0,0,1
52212,Cinco Estrela,SP,Praia Grande,220,354.0040931018519,0,0,0,1
37956,H na brasa hamburgueria & steak house,SP,ADAMANTINA ,250,350.77784751157407,0,0,0,1
121414,Bigi’s Restaurante,SP,São Sebastião,241,54.83794386337963,0,0,0,0
103993,We do Bakery - Atlântica,RS,Xangri-Lá,966,157.71275685185185,1,0,0,1
66369,Brownie Bueno,BA,Guanambi,223.33,426.7463200555093,0,0,0,0
124581,Gojuice - Barueri,SP,Barueri,300,25.730638874953705,1,0,0,0
30960,Rosa salgados,PA,Belém,90,231.05485041666665,0,0,0,1
47856,Nupot Cakes - Barreiro,MG,Belo Horizonte,348,580.9892470693982,0,0,0,0
100260,Di Angelo Delivery,SC,Cocal do Sul,299,82.09521491898148,0,0,0,1
4956,Mr. Coxito ,AM,Manaus,140,905.5345542824074,0,0,0,1
97097,Felipe Pastelaria,,,0,74.81603672453704,0,0,0,1
87522,Tânia Castros Confeitaria,MG,Uberlândia,321,104.35921028935185,0,0,0,1
83166,Box to Go - Alimentação Saudável,BA,Salvador,399,293.7995741527315,1,0,0,0
65280,Chalé do suco e Restaurante,SP,CONCHAL,500,432.56355372449076,1,0,0,0
124416,Casa da Gil | Restaurante,CE,Icapuí,449,25.859838597175926,1,0,0,0
10600,JAPA´S ,SE,Aracaju,200,656.8911684606481,0,0,0,1
55248,Di Italia,RJ,Maricá,399.3,416.8490157060185,1,0,0,1
47889,Iso Café,RS,Rio Grande,368,215.2294770486111,0,0,0,1
17002,Sagrado Pub,,,0,74.85935627314815,0,0,0,1
33666,Escarolapizzaria,RO,Buritis,0,38.0822606712963,0,0,0,1
4395,alan multiplas,,,0,448.0837922337963,0,0,0,1
56931,Parque Aquatico Cachoeira do Chiador,MG,Espera Feliz,248,484.8775798471759,0,0,0,0
122073,saloon,PR,Joaquim Távora,199,49.76637024069444,0,0,0,0
120456,Parmegiana Indiani,SP,Taubaté,0,61.63740974300926,0,0,0,0
99534,Sabores no saquinho gourmet,MG,Capelinha,134,193.02254649069445,0,0,0,0
116562,BRUTUS CAKE CONFEITARIA,ES,Vila Velha,159,84.8569244999537,0,0,0,0
91153,Pauli Maia,,,0,111.13687050925925,1,0,0,1
66402,AD Fonte de Vida,ES,Vitória,0,124.81845653935186,0,0,0,1
83001,Padaria e Restaurante Itabatã,BA,Mucuri,195,57.112264895833334,0,0,0,1
94519,We do Bakery - Capão da Canoa,RS,Capão da Canoa,1111.25,60.155398275462964,1,0,0,1
2779,Armazém da Pizza ,PR,SANTO ANTONIO DO SUDOESTE,267,749.0588531134259,0,0,0,1
25681,Juliana Gonçalves confeitaria,MG,Betim,0,0.024184212962962963,0,0,0,1
97059,Felipe Pastelaria,,,0,74.888941875,0,0,0,1
28650,Supermercado Araújo,SP,Praia Grande,0,80.92646512731481,1,0,0,1
123525,034 Pizza,MG,Uberlândia,449,30.007105726805555,1,0,0,0
10434,Portal Gril,AL,Penedo,0,98.85512868055555,0,0,0,1
3079,Esfiha House Pizzaria,MG,Uberlândia,99,729.8401760648148,0,0,0,1
92373,Law Burger & Cozinha,ES,Santa Teresa,558.33,237.7670667453241,0,0,0,0
23436, Açaí CLAUDINHO,MS,Inocência,247.33,447.87090217592595,0,0,0,1
19872,Delícias da Pri,SC,São Ludgero,0,198.9000440625,0,0,0,1
43632,Feitoria da Cerveja - PUB MOGI,SP,Mogi das Cruzes,719.2,628.68970798375,1,1,0,0
38055,Açaí QDelicia [CNL],MG,Carmo do Cajuru,150,81.86596513888888,0,0,0,1
14031,Rosa dos Ventos Café - Cristóvão,RS,Porto Alegre,0,625.8090967476852,0,0,0,1
37692,Bar da Quadra,RJ,Rio de Janeiro,199,536.8585885763889,0,0,0,1
44655,Pizzaria Vovó Inês,BA,Feira de Santana,310.67,259.3794540740741,0,0,0,1
28782,VIX FOOD PARK,ES,Vitória,450,816.5948705300463,1,1,0,0
100689,Jeitinho Brasileiro,ES,Colatina,450,186.83311889810184,0,0,0,0
50331,Barraca sertaneja,ES,Águia Branca,520,99.78061199074074,1,0,0,1
20136,Wabi Sabi Sushi Bar [CNL],MS,Ribas do Rio Pardo,259,279.01392475694445,0,0,0,1
39543,Foodies SUSHI,ES,Vitória,0,673.7521131573611,0,0,0,0
129862,BISTRÔ BURGER,RJ,Mesquita,0,1.6045158309722223,0,0,0,0
43731,Caldo de Piranha,RJ,Teresópolis,398,627.8310005068981,1,1,0,0
2319,Toca Do Peixe,,,0,52.805469074074075,0,0,0,1
87918,Bistrô 14,SP,Santos,450,264.69618590041665,1,0,0,0
1,Administração Takeat!,,,0,2050.9064855994907,0,0,0,0
75048,GIGA BURGUER,SP,São Bernardo do Campo,1039,347.77048204625,1,0,0,0
118709,Bruna Neife Picoléteria ,undefined,undefined,400,71.86199225458333,1,0,0,0
127749,Sweet Cakes,RR,Boa Vista,149,8.834531548564815,0,0,0,0
29343,Due Divine Confeitaria,SP,Ribeirão Preto,200,461.66701569444444,1,0,0,1
11986,Krepioca,BA,Luís Eduardo Magalhães,89.9,366.00950230324077,0,0,0,1
105573,Distribuidora dudu,undefined,undefined,196,148.87436889810186,0,0,0,0
105012,OBÁ BUTIQUIM,RS,Porto Alegre,203,153.68819260180555,0,1,0,0
45744,SICOOB CAFÉ,,,0,125.05522003472223,1,0,0,1
37593,Parada 22 Bar e Bistrô [CNL],GO,Itumbiara,0,44.662020543981484,0,0,0,1
24296,La Mio Pizzaria,SP,Vargem Grande Paulista,0,161.8792383564815,0,0,0,1
96300,Galetão Paulista,ES,Vila Velha,315,103.86236256944444,1,0,0,1
